Data,Cliente,Perfil do Cliente,Cupom Fiscal,Campanha em Curso,Total Pago (R$),Desconto Total (%),PIX como Forma de Pagamento,Tempo desde a Última Compra (dias),Tempo para Finalizar Compra (min),Categorias Compradas,Comprou Item em Campanha de Marketing
2022-11-20,a489aca3-ee28-4fe9-a4c2-270be3946bd0,Médio ticket e alta frequência,820ee6c2-1375-49a6-8f8d-e300fe1141e3,Livros,159.44,5.66,True,10.0,14.0,Móveis,False
2022-11-20,81f98094-fac6-4ee0-a0c9-75f52cc0cd99,Médio ticket e alta frequência,63f566a4-a578-4583-896c-81d6dde3e978,Livros,182.89,6.54,True,3.0,13.3,Livros;Livros;Informática,True
2022-11-20,2704032c-fa08-427d-9493-5cf8f2be3014,Médio ticket e alta frequência,5d1ed8b6-c82c-4a25-a8e7-8078d47657d0,Livros,2570.32,1.07,True,16.0,17.3,Livros;Eletrodomésticos,True
2022-11-20,b46e9235-d928-4572-8b88-9f0ffc34a2c1,Médio ticket e alta frequência,edf5d392-f9f9-424b-9902-e127d6e8a9e4,Livros,798.08,0.85,True,21.0,20.9,Móveis;Móveis,False
2022-11-20,e0a6bd56-f89d-40a1-a617-f50d6043e85a,Médio ticket e alta frequência,7a422bd6-a089-48d8-8855-3a4d1fd9c412,Livros,40.84,0.36,True,27.0,29.1,Livros,True
2022-11-20,24c04eac-56f3-4c6a-b0e8-5e9812ccaf31,Médio ticket e alta frequência,c2d66b7c-71a2-4a28-9b11-bdd69f45a17b,Livros,273.75,8.75,True,22.0,9.3,Eletrodomésticos,False
2022-11-20,0a1c4dc3-41f7-4e34-8b36-1325a6d5e237,Médio ticket e alta frequência,5280a5c8-d737-43d2-8a63-61e640eb25ed,Livros,2463.44,9.07,True,2.0,23.3,Games;Eletrodomésticos,False
2022-11-20,4c707469-1a84-4d56-8d65-511a6f768dbd,Médio ticket e alta frequência,69dbdd60-f40b-4030-af2d-e7c5091c9872,Livros,4924.46,0.51,True,18.0,19.3,Livros;Games;Livros;Móveis,True
2022-11-20,f77bb5b2-d311-4c30-886b-86579dd34d09,Médio ticket e alta frequência,53237363-284e-4d5b-8770-90e2abbf76bc,Livros,2956.07,1.46,True,2.0,6.5,Games,False
2022-11-20,13d364e2-d941-42c6-983b-7d26ff5cb5ed,Baixo ticket e baixa frequência,5a9ce687-b965-481d-97ff-4323535a8923,Livros,32.84,8.75,True,54.0,15.0,Livros,True
2022-11-20,0c660b57-24d5-47b8-992c-2817ad758d2d,Baixo ticket e baixa frequência,33308838-4e83-4433-9863-7ec50dae9cea,Livros,4075.21,8.55,True,27.0,28.9,Games;Móveis,False
2022-11-20,a14a89ba-0de7-49b7-9f93-b29b5182aa59,Médio ticket e alta frequência,ae72e777-a227-4fcd-9af7-3258675f6736,Livros,1367.42,5.69,True,2.0,15.0,Eletrodomésticos,False
2022-11-21,65da4212-21cf-43d5-a1de-5a9afc996329,Médio ticket e alta frequência,1811020f-cf8c-4b4a-92f8-22eefcfdb50d,Livros,77.32,0.85,True,5.0,22.2,Livros;Livros,True
2022-11-21,940ee9da-6a13-4157-8169-6f2fa12d3bbd,Médio ticket e alta frequência,85376d36-16fc-4798-b777-9f5ea819f77d,Livros,35.9,2.95,True,7.0,8.8,Livros,True
2022-11-21,365bb92d-6c63-4004-89b6-430f40e27584,Médio ticket e alta frequência,129d29b1-c274-484d-8626-74217d6a2b17,Livros,4017.14,6.58,True,19.0,14.0,Games,False
2022-11-21,3abb5f01-74c3-4dd1-b541-e457747792c2,Médio ticket e alta frequência,51d97e77-9884-48de-a046-da7c76b3c61c,Livros,4446.06,1.15,True,22.0,21.7,Games;Games,False
2022-11-21,3abb5f01-74c3-4dd1-b541-e457747792c2,Médio ticket e alta frequência,f5195afe-e8f7-4128-b92e-b2e9aed0f5a9,Livros,497.48,9.3,True,0.0,11.0,Móveis;Livros,True
2022-11-22,81f98094-fac6-4ee0-a0c9-75f52cc0cd99,Médio ticket e alta frequência,c59cd98b-b5da-49f6-b8c9-5e9930c5a6a5,Livros,89.12,9.03,True,2.0,15.4,Livros;Livros;Livros,True
2022-11-22,bf4825d4-a89b-4d06-ba65-df61e66967bd,Médio ticket e alta frequência,c9840c83-c0a9-4c37-bb81-2409de27d005,Livros,51.84,5.75,True,4.0,12.5,Livros,True
2022-11-22,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,14c6bbbb-bfdb-4640-b332-e517172994a8,Livros,2193.46,2.47,True,4.0,14.0,Games,False
2022-11-22,760c8c7a-e5c8-464a-b614-4b8a475e3c77,Médio ticket e alta frequência,45ce7ad1-5d27-4ab3-adba-721102b49d40,Livros,37.19,2.1,True,8.0,19.8,Livros,True
2022-11-22,69ab5588-a1a3-4def-9df1-47f8f8388974,Médio ticket e baixa frequência,bc68d16c-9fcd-4628-8be1-2a12e7a990a2,Livros,227.56,1.02,True,7.0,13.1,Móveis,False
2022-11-22,3abb5f01-74c3-4dd1-b541-e457747792c2,Médio ticket e alta frequência,005595e6-739d-486d-9efe-4eaa099c3070,Livros,36.11,2.38,True,1.0,20.2,Livros,True
2022-11-22,65da4212-21cf-43d5-a1de-5a9afc996329,Médio ticket e alta frequência,a8eab1c2-5d92-4af6-99d1-86b038af17f9,Livros,256.37,7.78,True,1.0,26.2,Livros;Livros,True
2022-11-22,662145cd-6437-49f2-b244-f5693c2c7917,Baixo ticket e baixa frequência,f04d2a36-2d7d-4cc7-a7b2-0c2f062a68d5,Livros,169.26,0.43,True,45.0,20.7,Livros;Livros,True
2022-11-22,d043f145-23e3-4c55-af03-f50ec7949a63,Médio ticket e alta frequência,6856df2d-7f2f-4015-93ba-f05258f07fb1,Livros,35.9,2.96,True,4.0,12.1,Livros,True
2022-11-22,9b869ead-b05b-4cc2-85e2-0e0e443a4c7b,Médio ticket e alta frequência,11459d01-5cac-4f35-989c-265d664858b7,Livros,386.89,2.86,True,18.0,5.1,Eletrodomésticos;Livros,True
2022-11-22,5dd36bf6-5cd9-474e-8e31-30717072c877,Médio ticket e alta frequência,cc6183a2-2890-426a-bf3a-52cde76d8b01,Livros,732.87,1.54,True,9.0,16.7,Móveis,False
2022-11-22,f2b7e1b3-db63-4837-abee-d68d7545af0d,Baixo ticket e baixa frequência,d860c2db-050e-4358-967d-f76b23b33e5f,Livros,163.73,8.02,True,35.0,25.0,Livros,True
2022-11-22,0a1c4dc3-41f7-4e34-8b36-1325a6d5e237,Médio ticket e alta frequência,e090ed78-5810-4b0e-8252-9699c06878bf,Livros,4669.71,5.57,True,2.0,16.0,Livros;Eletrodomésticos;Games,True
2022-11-22,2de8f839-f408-4744-a1a0-847412a80951,Médio ticket e alta frequência,32808c61-133a-4576-95e3-67a61d534018,Livros,772.19,1.75,True,2.0,16.6,Informática;Livros;Livros;Informática;Livros,True
2022-11-23,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,1c82fcb4-4fa4-4e04-a408-c8ec10d1678b,Livros,28.2,9.01,True,19.0,17.6,Livros,True
2022-11-23,254467a7-b38a-4136-97a3-5667526d00ad,Médio ticket e alta frequência,ca1c057f-21eb-46da-af81-8a4839701a2c,Livros,125.3,7.18,True,5.0,20.0,Livros;Livros,True
2022-11-23,8827fc21-675c-4fb6-ae12-798360bbf676,Médio ticket e alta frequência,0bab59a8-55ec-4745-a4a2-828f9cc019e7,Livros,40.45,1.32,True,5.0,15.3,Livros,True
2022-11-23,33bb0fa0-a9ed-4976-b62e-0a0f91f2cce9,Médio ticket e alta frequência,2786f58c-a5e8-4029-b6e8-12959924a55b,Livros,404.41,1.12,True,4.0,8.5,Livros;Informática,True
2022-11-23,c05bf5b1-c714-4a13-ad32-e590e2ee4be8,Médio ticket e alta frequência,1e399e73-8313-4ed3-9369-8862c1769c18,Livros,40.52,1.14,True,5.0,22.8,Livros,True
2022-11-24,704122cf-a98e-4377-b3b7-e21dad2aa4e3,Médio ticket e alta frequência,111bacf1-db3b-4acd-96da-d53f6e63d9f4,Livros,4091.76,1.88,True,6.0,11.9,Games;Livros;Livros,True
2022-11-24,8cbe4b15-6eac-43f8-914e-2e4ae8b2e37f,Médio ticket e baixa frequência,7a5546b5-0982-45ce-ae62-af3a57e6b321,Livros,670.23,0.61,True,212.0,13.0,Móveis,False
2022-11-24,2de8f839-f408-4744-a1a0-847412a80951,Médio ticket e alta frequência,ce7649cc-853b-468a-9aec-70f1e2c9d7d5,Livros,2069.37,6.2,True,2.0,14.0,Eletrodomésticos,False
2022-11-24,f77bb5b2-d311-4c30-886b-86579dd34d09,Médio ticket e alta frequência,67202171-d380-4908-9122-86026a2c6d2d,Livros,1443.01,7.85,True,4.0,13.8,Eletrodomésticos,False
2022-11-24,f77bb5b2-d311-4c30-886b-86579dd34d09,Médio ticket e alta frequência,8b6fe6e1-ea52-41f6-b91a-01e4cbeb491f,Livros,562.88,0.73,True,0.0,6.0,Eletrodomésticos,False
2022-11-24,33bb0fa0-a9ed-4976-b62e-0a0f91f2cce9,Médio ticket e alta frequência,4fe40c5a-ca1c-4b6e-b3c2-380d1d6db0ab,Livros,107.19,2.55,True,1.0,13.3,Livros,True
2022-11-24,c7c5fb99-dc2e-4e66-9d91-31cb1f42015c,Médio ticket e baixa frequência,df072268-1227-4b66-b8de-f9402ec1512a,Livros,420.36,1.78,True,85.0,22.1,Livros;Livros;Informática,True
2022-11-24,08682fbc-1b9f-456f-bbf5-1470c37c1a26,Médio ticket e alta frequência,98a12de3-257d-477f-895b-3916026a938a,Livros,234.53,5.04,True,11.0,5.6,Informática;Livros;Livros,True
2022-11-24,bf4825d4-a89b-4d06-ba65-df61e66967bd,Médio ticket e alta frequência,0f1abf73-63f0-48c3-9b9b-4410bf3a3b0a,Livros,32.19,8.04,True,2.0,16.1,Livros,True
2022-11-25,365bb92d-6c63-4004-89b6-430f40e27584,Médio ticket e alta frequência,643f71dd-1c15-4c8b-ad6f-ec9f82efa23a,Livros,5093.07,1.89,True,4.0,14.2,Eletrodomésticos;Eletrodomésticos;Informática;Livros;Livros,True
2022-11-25,760c8c7a-e5c8-464a-b614-4b8a475e3c77,Médio ticket e alta frequência,28fed4b6-7370-44e2-a41e-c09b0077c039,Livros,3945.8,1.35,True,3.0,24.9,Games,False
2022-11-25,1b1e8c14-12bd-46c6-b9f1-1ecdd20f4769,Médio ticket e alta frequência,f548eefd-ee77-4bc8-9d48-1d44066d0942,Livros,294.37,1.15,True,8.0,14.0,Informática,False
2022-11-25,0b4e015d-146d-4e90-9ed8-d71f16eecec2,Médio ticket e alta frequência,1b38b114-6705-4451-af93-c278aacfd62f,Livros,171.95,8.26,True,8.0,16.4,Livros;Móveis,True
2022-11-25,c4ad79f3-58ac-4a83-a8c6-ca12d33ce6ce,Médio ticket e alta frequência,52c7aecd-600b-4445-9f9d-dde58e89f66f,Livros,2590.81,7.47,True,8.0,17.9,Games,False
2022-11-25,a489aca3-ee28-4fe9-a4c2-270be3946bd0,Médio ticket e alta frequência,706920c5-6159-415e-a5a5-d2edc9e62718,Livros,3890.14,2.75,True,5.0,13.8,Games,False
2022-11-25,24c04eac-56f3-4c6a-b0e8-5e9812ccaf31,Médio ticket e alta frequência,8d44ae43-1255-44e4-84e7-d63f54f3bd48,Livros,198.47,0.76,True,5.0,6.9,Livros,True
2022-11-25,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,a2ba12fd-c480-453d-969d-21cbfa7f2158,Livros,2290.24,5.48,True,3.0,8.8,Games;Móveis;Livros,True
2022-11-25,bf4825d4-a89b-4d06-ba65-df61e66967bd,Médio ticket e alta frequência,50a9867b-b01a-449b-b3b0-c5f85cf2dcc3,Livros,292.8,1.67,True,1.0,9.7,Informática,False
2022-11-25,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,d3b4ee79-41ca-43be-ad79-e241f7592280,Livros,228.72,0.98,True,23.0,11.7,Livros;Informática,True
2022-11-25,760c8c7a-e5c8-464a-b614-4b8a475e3c77,Médio ticket e alta frequência,9587eefe-1782-432c-a16e-1523102bf67d,Livros,36.45,1.47,True,0.0,19.9,Livros,True
2022-11-26,199106a9-9aa2-4293-91ce-7091771b100e,Médio ticket e alta frequência,b0c5d95d-50df-4600-91f2-3f741b313642,Livros,250.69,9.82,True,8.0,10.3,Livros;Livros,True
2022-11-26,da01ff3a-1a48-48e1-9d8f-843355d69460,Médio ticket e alta frequência,395bb71b-98eb-4682-bf77-b92882adf6ba,Livros,54.96,7.94,True,9.0,9.0,Informática,False
2022-11-26,199106a9-9aa2-4293-91ce-7091771b100e,Médio ticket e alta frequência,739e5cad-1d48-4769-9a3c-81715a6ef4f0,Livros,735.5,1.27,True,0.0,5.3,Livros;Livros;Móveis,True
2022-11-26,ba7e051f-46d9-4ef2-85c5-685a4e479c03,Médio ticket e alta frequência,78658b0a-7b08-4f1b-8d66-b0ade04489ad,Livros,615.3,1.87,True,7.0,14.2,Eletrodomésticos;Livros,True
2022-11-26,e6c073bb-4e7f-4b7e-8f45-6318b14f32d6,Médio ticket e alta frequência,8b83e889-e507-44c9-9676-b57e8b56c254,Livros,3934.37,8.5,True,9.0,13.4,Games,False
2022-11-26,24c755dd-fae0-481a-ac2a-9188f006c3d7,Médio ticket e alta frequência,7b8cb5f8-44bf-40bf-9406-12c098cf86ac,Livros,56.1,6.04,True,37.0,19.1,Informática,False
2022-11-26,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,d54ae7fc-c984-4160-a052-54c3ccba1531,Livros,1926.96,0.58,True,3.0,12.5,Informática;Eletrodomésticos,False
2022-11-26,4c707469-1a84-4d56-8d65-511a6f768dbd,Médio ticket e alta frequência,296346d4-8630-44f4-93cb-dc3b3e0ba2e3,Livros,570.55,5.36,True,6.0,14.5,Móveis;Livros,True
2022-11-26,24c755dd-fae0-481a-ac2a-9188f006c3d7,Médio ticket e alta frequência,804287c1-9e2b-4d74-bad7-3d17466ac6b9,Livros,816.79,0.19,True,0.0,16.6,Livros;Livros;Móveis,True
2022-11-26,81f98094-fac6-4ee0-a0c9-75f52cc0cd99,Médio ticket e alta frequência,c068f20b-e660-48fe-a40e-c1ee5d84ca18,Livros,81.38,0.73,True,4.0,6.5,Livros;Livros,True
2022-11-26,da01ff3a-1a48-48e1-9d8f-843355d69460,Médio ticket e alta frequência,459f5298-f177-49f8-98b4-62886f364bf6,Livros,1798.89,0.74,True,0.0,14.9,Eletrodomésticos,False
2022-11-26,7dcb4a85-9fe0-42b4-b9e9-2f1ea0e811c6,Médio ticket e alta frequência,593d0c7a-c137-4179-9507-30466c0498fd,Livros,165.85,2.44,True,8.0,12.4,Livros;Livros,True
2022-11-26,2a28af1d-8f1d-41f1-a038-181f250fe573,Alto ticket e baixa frequência,b78b8164-f621-4852-a047-2f272de96702,Livros,4705.19,1.97,True,41.0,53.2,Games,False
2022-11-26,80cfe6c3-6599-4c08-9d82-eaa1f51c6ecc,Médio ticket e alta frequência,ed494b03-f807-4872-9425-4a486aa7b09b,Livros,107.39,2.36,True,13.0,13.4,Livros,True
2022-11-27,a14a89ba-0de7-49b7-9f93-b29b5182aa59,Médio ticket e alta frequência,70d189b7-b89c-4057-94bd-3fbe9dcddbd5,Móveis,63.02,2.9,True,7.0,9.3,Informática,False
2022-11-27,da01ff3a-1a48-48e1-9d8f-843355d69460,Médio ticket e alta frequência,01a96920-142f-4fb7-bdb4-d8466f49728c,Móveis,155.05,8.25,True,1.0,19.0,Móveis,True
2022-11-27,e6c073bb-4e7f-4b7e-8f45-6318b14f32d6,Médio ticket e alta frequência,dfb5b039-76b0-464b-a66c-233bfdde9fda,Móveis,2287.22,8.47,True,1.0,17.3,Games;Eletrodomésticos,False
2022-11-27,5dd36bf6-5cd9-474e-8e31-30717072c877,Médio ticket e alta frequência,3f3393f2-b52c-4739-814d-fda08f2b7786,Móveis,4827.83,2.9,True,5.0,19.2,Games;Móveis,True
2022-11-27,d85a82c7-56bb-4049-89ad-1dce00d1e244,Médio ticket e alta frequência,12246ddf-e9a2-4138-9ca0-e7cbc03b1a1b,Móveis,2340.67,2.4,True,9.0,9.0,Eletrodomésticos,False
2022-11-27,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,c4216823-0548-47c3-9c78-d52564b3f63c,Móveis,55.41,7.19,True,2.0,13.8,Informática,False
2022-11-27,a14a89ba-0de7-49b7-9f93-b29b5182aa59,Médio ticket e alta frequência,b439d7f5-446f-4aac-baef-8a67cffe77b3,Móveis,1784.49,1.54,True,0.0,19.7,Eletrodomésticos,False
2022-11-27,c4ad79f3-58ac-4a83-a8c6-ca12d33ce6ce,Médio ticket e alta frequência,94f64f61-dcd9-485d-b65f-c5de6e2edec8,Móveis,566.21,1.53,True,2.0,6.7,Móveis,True
2022-11-27,33bb0fa0-a9ed-4976-b62e-0a0f91f2cce9,Médio ticket e alta frequência,6cc7e7f4-77ad-451b-bced-adf61c02536f,Móveis,617.55,2.27,True,3.0,14.7,Móveis;Móveis;Móveis,True
2022-11-27,365bb92d-6c63-4004-89b6-430f40e27584,Médio ticket e alta frequência,bbba0018-a671-4cf5-890d-b7f538dcd949,Móveis,1877.14,0.07,True,2.0,14.0,Móveis;Móveis;Móveis;Móveis,True
2022-11-27,199106a9-9aa2-4293-91ce-7091771b100e,Médio ticket e alta frequência,f8d3bc14-63e1-425d-b26e-7b385874aa70,Móveis,306.02,5.97,True,1.0,11.4,Móveis;Móveis,True
2022-11-28,8cbe4b15-6eac-43f8-914e-2e4ae8b2e37f,Médio ticket e baixa frequência,b32f5be5-575e-41d7-92f8-b3264666eac6,Móveis,1273.92,2.79,True,4.0,14.4,Móveis;Eletrodomésticos;Informática,True
2022-11-28,a8ed0cb5-7aca-40bb-b5e9-6fe0ef832561,Baixo ticket e baixa frequência,588591cd-3459-4669-b6fd-7a8cccd0799d,Móveis,171.14,0.56,True,44.0,39.6,Móveis,True
2022-11-28,cf17a39f-76b0-4828-acec-ab939dc90e89,Médio ticket e baixa frequência,8f6b0124-d181-40b1-b576-09e90fe105b2,Móveis,1466.46,1.49,True,25.0,39.9,Móveis;Móveis,True
2022-11-28,81f98094-fac6-4ee0-a0c9-75f52cc0cd99,Médio ticket e alta frequência,5895e433-426c-4f68-9dcf-85ed5248d2b0,Móveis,5308.58,1.24,True,2.0,19.4,Móveis;Games,True
2022-11-28,2704032c-fa08-427d-9493-5cf8f2be3014,Médio ticket e alta frequência,0397282f-0772-4c83-9559-db5121ef7c4a,Móveis,168.66,2.0,True,8.0,13.5,Móveis,True
2022-11-28,84efbc91-cd5f-4df2-8de4-b1c52b483cd4,Médio ticket e alta frequência,23cc9843-ea89-4485-a370-dd2a8b9791ce,Móveis,34.05,5.4,True,11.0,12.3,Livros,False
2022-11-28,08682fbc-1b9f-456f-bbf5-1470c37c1a26,Médio ticket e alta frequência,24b342ba-fe96-414a-b404-e2e279c1a79d,Móveis,737.86,0.87,True,4.0,13.4,Móveis,True
2022-11-28,24c755dd-fae0-481a-ac2a-9188f006c3d7,Médio ticket e alta frequência,1d5a313b-c508-4997-80e2-9428e91e8e53,Móveis,730.03,6.32,True,2.0,12.0,Livros;Livros;Livros;Eletrodomésticos,False
2022-11-28,e0a6bd56-f89d-40a1-a617-f50d6043e85a,Médio ticket e alta frequência,7e2b37c8-be3e-4c74-9ef5-02549dc5fd02,Móveis,2955.31,1.49,True,8.0,24.5,Games,False
2022-11-28,ca4b4570-21ec-419d-b513-355c30e44bcc,Médio ticket e baixa frequência,afbac5d4-d7a0-4947-9313-3279baa59843,Móveis,439.33,1.71,True,11.0,12.4,Livros;Informática;Livros,False
2022-11-28,0a1c4dc3-41f7-4e34-8b36-1325a6d5e237,Médio ticket e alta frequência,a9f0fce3-ae2b-4803-bd76-d82167c47a67,Móveis,3920.09,2.0,True,6.0,12.3,Games,False
2022-11-29,d043f145-23e3-4c55-af03-f50ec7949a63,Médio ticket e alta frequência,dccae278-9056-4614-baa1-8bc30398adee,Móveis,759.62,5.86,True,7.0,17.2,Móveis;Informática;Livros,True
2022-12-01,a489aca3-ee28-4fe9-a4c2-270be3946bd0,Médio ticket e alta frequência,75cd5f57-dffc-4c16-9b9f-c0d397de7e0f,Móveis,736.94,0.99,True,6.0,16.0,Móveis,True
2022-12-01,79e076a4-27bf-4507-802c-8cbe1a30f46c,Médio ticket e alta frequência,a24bec18-c752-4d6f-bd63-218bf98f0723,Móveis,148.37,1.73,True,21.0,18.2,Livros;Livros,False
2022-12-01,d7c25d3c-c5fe-4a85-88f7-d50d24a64175,Médio ticket e baixa frequência,bf29d311-ec0c-421e-acd1-6eefda0829cd,Móveis,1483.81,5.25,True,91.0,14.8,Eletrodomésticos,False
2022-12-01,940ee9da-6a13-4157-8169-6f2fa12d3bbd,Médio ticket e alta frequência,1e2daf26-d8bf-43b9-b7b8-86cc6be7bea3,Móveis,2339.09,2.46,True,10.0,20.6,Eletrodomésticos,False
2022-12-01,0b4e015d-146d-4e90-9ed8-d71f16eecec2,Médio ticket e alta frequência,e6185ec9-194d-4261-a658-17ec28630fde,Móveis,4061.51,5.55,True,6.0,24.4,Games,False
2022-12-01,da01ff3a-1a48-48e1-9d8f-843355d69460,Médio ticket e alta frequência,c2d26b3c-4f26-4cfb-9e27-f44b726f7182,Móveis,728.26,2.16,True,4.0,13.4,Móveis,True
2022-12-01,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,323c8e62-876e-49f3-9327-3c602e377c62,Móveis,63.82,1.67,True,6.0,10.3,Informática,False
2022-12-01,d85a82c7-56bb-4049-89ad-1dce00d1e244,Médio ticket e alta frequência,37e347ce-2d45-456a-9a8f-3fe5e0e73244,Móveis,2699.14,6.29,True,4.0,6.0,Móveis;Móveis;Eletrodomésticos,True
2022-12-01,65da4212-21cf-43d5-a1de-5a9afc996329,Médio ticket e alta frequência,798ebd19-5504-46d1-9633-36af1e0e11a0,Móveis,1883.66,8.95,True,9.0,7.3,Móveis;Eletrodomésticos,True
2022-12-01,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,b1b62c31-ea35-4a27-a178-48dad460f0d3,Móveis,187.61,6.19,True,4.0,10.5,Livros;Móveis,True
2022-12-01,79e076a4-27bf-4507-802c-8cbe1a30f46c,Médio ticket e alta frequência,dc4fbcd5-c8bf-4c82-858c-a1cc71d3bfb2,Móveis,468.75,9.42,True,0.0,16.9,Móveis,True
2022-12-01,2704032c-fa08-427d-9493-5cf8f2be3014,Médio ticket e alta frequência,77d3297c-940b-48f9-be07-30fba86de6ef,Móveis,787.43,6.13,True,3.0,15.9,Móveis;Móveis,True
2022-12-01,2704032c-fa08-427d-9493-5cf8f2be3014,Médio ticket e alta frequência,920373a3-92ba-4169-a297-0e286ff77af0,Móveis,669.72,0.68,True,0.0,17.2,Móveis,True
2022-12-02,704122cf-a98e-4377-b3b7-e21dad2aa4e3,Médio ticket e alta frequência,bc3b051b-a1b5-460d-b839-48a37619a32c,Móveis,1304.79,1.1,True,8.0,13.9,Móveis;Móveis,True
2022-12-02,9b869ead-b05b-4cc2-85e2-0e0e443a4c7b,Médio ticket e alta frequência,9f9308ba-ee8d-40c3-8921-b58a67ac235e,Móveis,3992.69,9.26,True,10.0,13.5,Games,False
2022-12-02,65da4212-21cf-43d5-a1de-5a9afc996329,Médio ticket e alta frequência,8da51771-9f26-48d8-8f62-992e6ecf41a3,Móveis,2228.84,0.9,True,1.0,22.0,Games,False
2022-12-02,08682fbc-1b9f-456f-bbf5-1470c37c1a26,Médio ticket e alta frequência,566b96ef-1c3e-4227-bbd3-0aaba7206099,Móveis,7336.18,0.46,True,4.0,11.3,Móveis;Games;Eletrodomésticos,True
2022-12-02,3abb5f01-74c3-4dd1-b541-e457747792c2,Médio ticket e alta frequência,ba597ed8-4db3-4edd-8716-5089f5ba3496,Móveis,562.16,2.23,True,10.0,10.0,Móveis,True
2022-12-02,61a61362-51c0-4ca9-8800-894c7c3c9ba6,Médio ticket e alta frequência,b8f331f1-09e4-465c-830a-ba1fc9bfe1ba,Móveis,1105.83,6.3,True,26.0,11.9,Eletrodomésticos;Móveis,True
2022-12-02,254467a7-b38a-4136-97a3-5667526d00ad,Médio ticket e alta frequência,75858868-46e0-4aa8-8cfc-a1a1b99e94e2,Móveis,294.34,5.93,True,9.0,28.2,Móveis;Móveis,True
2022-12-02,24c755dd-fae0-481a-ac2a-9188f006c3d7,Médio ticket e alta frequência,2e88995c-7a7d-461f-b53c-170bd982d2c1,Móveis,667.87,0.96,True,4.0,10.9,Móveis,True
2022-12-02,365bb92d-6c63-4004-89b6-430f40e27584,Médio ticket e alta frequência,6cfc8730-873a-49bc-8be7-75e964289b87,Móveis,1464.36,1.63,True,5.0,10.5,Móveis;Móveis,True
2022-12-02,5dd36bf6-5cd9-474e-8e31-30717072c877,Médio ticket e alta frequência,ea8c8ec5-2ba9-44e7-8665-98f587ab35c2,Móveis,759.8,2.88,True,5.0,17.9,Livros;Móveis,True
2022-12-02,e0a6bd56-f89d-40a1-a617-f50d6043e85a,Médio ticket e alta frequência,e4670710-2034-454c-8493-f63628541298,Móveis,171.07,0.6,True,4.0,8.7,Móveis,True
2022-12-02,b46e9235-d928-4572-8b88-9f0ffc34a2c1,Médio ticket e alta frequência,8f3b16f4-45a3-43f2-af1e-5e396a959d7b,Móveis,2201.51,2.11,True,12.0,27.4,Games,False
2022-12-02,c05bf5b1-c714-4a13-ad32-e590e2ee4be8,Médio ticket e alta frequência,f16d282c-9b53-4512-a6dc-2075a5631787,Móveis,170.0,1.22,True,9.0,19.3,Móveis,True
2022-12-02,a7cf2938-d24b-4a3b-b4e3-1b3fb90db7a7,Médio ticket e alta frequência,d58db207-0372-4b33-b3ee-8b44bb02cba5,Móveis,34.12,5.19,True,13.0,25.4,Livros,False
2022-12-02,c4ad79f3-58ac-4a83-a8c6-ca12d33ce6ce,Médio ticket e alta frequência,e51b01a6-0f52-4cd1-bc67-35230a811fb6,Móveis,51.17,6.96,True,5.0,23.2,Livros,False
2022-12-02,ebc2b13a-4fbd-45a7-80ef-011253958557,Médio ticket e alta frequência,805fc8d3-7c30-44e6-a4bb-05507a2a48e8,Móveis,599.68,2.01,True,20.0,7.0,Móveis;Livros,True
2022-12-02,e0a6bd56-f89d-40a1-a617-f50d6043e85a,Médio ticket e alta frequência,8e24ef6e-91d9-44c0-90fd-3126e8757e2a,Móveis,562.17,2.23,True,0.0,15.4,Móveis,True
2022-12-02,7dcb4a85-9fe0-42b4-b9e9-2f1ea0e811c6,Médio ticket e alta frequência,bc24b957-aee6-44c7-ba59-9802e8687a0b,Móveis,626.48,6.48,True,6.0,18.0,Móveis,True
2022-12-03,5dd36bf6-5cd9-474e-8e31-30717072c877,Médio ticket e alta frequência,b4add02d-c605-4934-b518-1b1846ea08eb,Móveis,294.02,1.67,True,1.0,18.3,Informática,False
2022-12-03,cf17a39f-76b0-4828-acec-ab939dc90e89,Médio ticket e baixa frequência,f6a4424c-ce01-4cc0-bee1-bd254c992da6,Móveis,162.71,8.59,True,5.0,12.6,Livros,False
2022-12-03,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,611a9865-48e7-4ccf-ad81-aa9ed72b3ad5,Móveis,328.8,2.81,True,2.0,5.1,Eletrodomésticos,False
2022-12-04,33bb0fa0-a9ed-4976-b62e-0a0f91f2cce9,Médio ticket e alta frequência,cb06e233-bdc4-4c49-b639-77ed5f20d97b,Móveis,572.27,0.47,True,7.0,19.6,Móveis,True
2022-12-04,c4ad79f3-58ac-4a83-a8c6-ca12d33ce6ce,Médio ticket e alta frequência,229f44f4-6077-4f2d-be66-203d82db8a50,Móveis,197.31,1.35,True,2.0,28.3,Livros,False
